initial: all - diverse_no_blind_all
[2022-04-12 07:49:58.675539]Total energy: 16562484.997316921
[2022-04-12 07:51:17.838960]Total energy: 16581841.861205895
[2022-04-12 07:52:33.621106]Total energy: 16565881.884376846
[2022-04-12 07:53:48.727472]Total energy: 16570059.510797134
[2022-04-12 07:55:06.320006]Total energy: 16584037.65233116
[2022-04-12 07:56:21.526953]Total energy: 16583674.39149746
[2022-04-12 07:57:40.358160]Total energy: 16569744.254432982
[2022-04-12 07:58:55.512107]Total energy: 16578048.676991424
[2022-04-12 08:00:14.129796]Total energy: 16561797.723486744
[2022-04-12 08:01:31.426830]Total energy: 16581773.222976975
[2022-04-12 08:02:47.356583]Total energy: 16575322.60408586
[2022-04-12 08:04:01.813199]Total energy: 16573755.51798452
[2022-04-12 08:05:16.547925]Total energy: 16569457.252752876
[2022-04-12 08:06:36.347139]Total energy: 16567376.906331893
[2022-04-12 08:07:51.835925]Total energy: 16594372.224409342
[2022-04-12 08:09:09.355098]Total energy: 16609841.144353446
[2022-04-12 08:10:47.991151]Total energy: 16575147.518284738
[2022-04-12 08:12:11.118918]Total energy: 16572594.241524614
[2022-04-12 08:13:25.847702]Total energy: 16572813.193057377
[2022-04-12 08:14:40.611497]Total energy: 16596273.007387476
[2022-04-12 08:15:55.591777]Total energy: 16601317.210585693
[2022-04-12 08:17:13.388067]Total energy: 16592624.42161591
[2022-04-12 08:18:28.633839]Total energy: 16586975.083575392
[2022-04-12 08:19:43.436387]Total energy: 16569785.3117353
[2022-04-12 08:21:22.355553]Total energy: 16572756.154153552
[2022-04-12 08:22:44.492724]Total energy: 16601926.594266726
[2022-04-12 08:23:58.233964]Total energy: 16585808.16140068
[2022-04-12 08:25:13.234030]Total energy: 16587303.637303023
[2022-04-12 08:26:30.415338]Total energy: 16576169.171547988
[2022-04-12 08:27:47.645617]Total energy: 16587392.184541447
[2022-04-12 08:29:07.358830]Total energy: 16593002.660084285
[2022-04-12 08:30:42.117158]Total energy: 16583860.910085807
[2022-04-12 08:32:16.411336]Total energy: 16565049.368121048
[2022-04-12 08:33:30.434019]Total energy: 16568799.453472314
[2022-04-12 08:34:44.946956]Total energy: 16580978.410254115
[2022-04-12 08:36:01.986105]Total energy: 16610535.096778024
[2022-04-12 08:37:18.186655]Total energy: 16569353.990408378
[2022-04-12 08:38:32.604687]Total energy: 16582236.715223337
[2022-04-12 08:39:46.229808]Total energy: 16576606.29995652
[2022-04-12 08:41:22.926566]Total energy: 16571357.799290972
[2022-04-12 08:42:46.659736]Total energy: 16551764.956806457
[2022-04-12 08:44:00.508742]Total energy: 16579227.33066301
[2022-04-12 08:45:15.855880]Total energy: 16552802.057185166
[2022-04-12 08:46:32.037654]Total energy: 16579393.599729618
[2022-04-12 08:47:46.206614]Total energy: 16571336.394152097
[2022-04-12 08:49:01.782815]Total energy: 16568625.324282506
[2022-04-12 08:50:17.692858]Total energy: 16595910.776308894
[2022-04-12 08:51:47.802369]Total energy: 16565437.898457669
[2022-04-12 08:53:02.792154]Total energy: 16587847.631788723
[2022-04-12 08:54:17.631070]Total energy: 16563294.206855064
[2022-04-12 08:55:33.130436]Total energy: 16564047.788800044
[2022-04-12 08:56:48.418938]Total energy: 16586420.956737041
[2022-04-12 08:58:01.793991]Total energy: 16583452.000891758
[2022-04-12 08:59:15.318064]Total energy: 16585205.154225403
[2022-04-12 09:00:49.990397]Total energy: 16572502.57889927
[2022-04-12 09:02:13.509727]Total energy: 16576013.788405854
[2022-04-12 09:03:30.085430]Total energy: 16564926.47373815
[2022-04-12 09:04:48.706702]Total energy: 16590579.830264812
[2022-04-12 09:06:03.769592]Total energy: 16590177.08817897
[2022-04-12 09:07:20.856392]Total energy: 16582535.040007329
[2022-04-12 09:08:37.037065]Total energy: 16557844.108476868
[2022-04-12 09:09:52.964046]Total energy: 16565534.44240669
[2022-04-12 09:11:19.245992]Total energy: 16568299.373875257
[2022-04-12 09:12:48.086174]Total energy: 16578919.262524767
[2022-04-12 09:14:04.111410]Total energy: 16576540.759636104
[2022-04-12 09:15:21.117776]Total energy: 16589579.347054422
[2022-04-12 09:16:37.164503]Total energy: 16582077.102089472
[2022-04-12 09:17:52.593570]Total energy: 16570446.29725868
[2022-04-12 09:19:10.062158]Total energy: 16602874.615106517
[2022-04-12 09:20:36.928920]Total energy: 16560866.477680089
[2022-04-12 09:22:08.322323]Total energy: 16587965.919229103
[2022-04-12 09:23:35.659831]Total energy: 16575981.87118051
[2022-04-12 09:24:52.160229]Total energy: 16586581.833616516
[2022-04-12 09:26:06.603665]Total energy: 16579186.060788253
[2022-04-12 09:27:20.926302]Total energy: 16561817.787302908
[2022-04-12 09:28:34.908590]Total energy: 16574594.072311087
[2022-04-12 09:29:52.436060]Total energy: 16566392.19475818
[2022-04-12 09:31:13.968740]Total energy: 16560201.554971922
[2022-04-12 09:32:33.674523]Total energy: 16578548.73604004
[2022-04-12 09:33:48.137130]Total energy: 16597429.604283012
[2022-04-12 09:35:05.114788]Total energy: 16580819.223388242
[2022-04-12 09:36:20.228667]Total energy: 16587986.67013798
[2022-04-12 09:37:36.207438]Total energy: 16599626.875519427
[2022-04-12 09:38:50.672190]Total energy: 16584420.560688848
[2022-04-12 09:40:04.690255]Total energy: 16570185.868878668
[2022-04-12 09:41:20.133864]Total energy: 16581540.544744793
[2022-04-12 09:42:34.068965]Total energy: 16587100.725933397
[2022-04-12 09:43:48.410866]Total energy: 16566645.64041926
[2022-04-12 09:45:02.909410]Total energy: 16584656.097908188
[2022-04-12 09:46:17.977637]Total energy: 16572445.017697517
[2022-04-12 09:47:35.286941]Total energy: 16564999.76920644
[2022-04-12 09:48:51.463146]Total energy: 16591639.607510323
[2022-04-12 09:50:07.008074]Total energy: 16551930.915597485
[2022-04-12 09:51:32.993297]Total energy: 16564328.295258146
[2022-04-12 09:52:53.894156]Total energy: 16587284.763629615
[2022-04-12 09:54:08.697646]Total energy: 16603825.439281348
[2022-04-12 09:55:24.063308]Total energy: 16565326.253301246
[2022-04-12 09:56:42.586473]Total energy: 16568332.91892438
[2022-04-12 09:58:01.302585]Total energy: 16568379.739153396
[2022-04-12 09:59:19.654988]Total energy: 16582959.941937933
[2022-04-12 10:00:59.410790]Total energy: 16567597.786073703
[2022-04-12 10:02:24.158995]Total energy: 16576339.844145276
[2022-04-12 10:03:40.599993]Total energy: 16575881.197767925
[2022-04-12 10:04:59.780229]Total energy: 16580796.409265654
[2022-04-12 10:06:17.263222]Total energy: 16588098.580256177
[2022-04-12 10:07:32.141886]Total energy: 16571756.110180963
[2022-04-12 10:08:48.939441]Total energy: 16583533.91222448
[2022-04-12 10:10:04.249771]Total energy: 16560688.166167386
[2022-04-12 10:11:30.526678]Total energy: 16585199.017198944
[2022-04-12 10:13:03.682919]Total energy: 16585629.440024378
[2022-04-12 10:14:20.340485]Total energy: 16618385.054467874
[2022-04-12 10:15:38.050474]Total energy: 16580069.72618001
[2022-04-12 10:16:56.243074]Total energy: 16589775.349294286
[2022-04-12 10:18:10.613747]Total energy: 16561633.035525352
[2022-04-12 10:19:26.419498]Total energy: 16574331.667495769
[2022-04-12 10:21:04.001557]Total energy: 16578805.816560589
[2022-04-12 10:22:20.674993]Total energy: 16592086.56162888
[2022-04-12 10:23:36.598787]Total energy: 16589002.425968362
[2022-04-12 10:24:54.816240]Total energy: 16577863.91109081
[2022-04-12 10:26:11.927241]Total energy: 16576737.654986177
[2022-04-12 10:27:27.073132]Total energy: 16602209.718368353
[2022-04-12 10:28:45.746337]Total energy: 16582361.191756206
[2022-04-12 10:30:00.317857]Total energy: 16555339.60873816
[2022-04-12 10:31:17.884768]Total energy: 16576444.770003313
[2022-04-12 10:32:38.516105]Total energy: 16563974.313759262
[2022-04-12 10:33:52.326793]Total energy: 16569926.11762018
[2022-04-12 10:35:05.983196]Total energy: 16578748.486013548
[2022-04-12 10:36:23.744404]Total energy: 16595257.948099673
[2022-04-12 10:37:39.632527]Total energy: 16584336.34823671
[2022-04-12 10:38:54.868691]Total energy: 16576180.652592946
[2022-04-12 10:40:09.596423]Total energy: 16571823.963398784
[2022-04-12 10:41:28.300548]Total energy: 16563320.596153311
[2022-04-12 10:42:43.632019]Total energy: 16561639.890269063
[2022-04-12 10:44:00.428984]Total energy: 16576097.385242153
[2022-04-12 10:45:14.610655]Total energy: 16595502.843886925
[2022-04-12 10:46:29.973119]Total energy: 16573771.744929224
[2022-04-12 10:47:44.494117]Total energy: 16581288.216307206
[2022-04-12 10:49:00.187911]Total energy: 16587278.002691066
[2022-04-12 10:50:27.256100]Total energy: 16581842.117081067
[2022-04-12 10:51:56.010369]Total energy: 16576006.980228772
[2022-04-12 10:53:15.752268]Total energy: 16592959.52799582
[2022-04-12 10:54:33.354347]Total energy: 16610446.18018283
[2022-04-12 10:55:48.681941]Total energy: 16584461.130523354
[2022-04-12 10:57:06.710310]Total energy: 16588847.379590716
[2022-04-12 10:58:24.842355]Total energy: 16571076.461289737
[2022-04-12 10:59:39.466390]Total energy: 16581954.02338425
[2022-04-12 11:01:04.250651]Total energy: 16582001.297078304
[2022-04-12 11:02:25.054773]Total energy: 16593881.502791096
[2022-04-12 11:03:40.467012]Total energy: 16587905.723699013
[2022-04-12 11:04:56.591063]Total energy: 16562913.537877465
[2022-04-12 11:06:12.906453]Total energy: 16571607.393479966
[2022-04-12 11:07:28.722615]Total energy: 16571332.29633294
[2022-04-12 11:08:45.096295]Total energy: 16551483.695906287
[2022-04-12 11:10:04.611427]Total energy: 16603352.758685883
[2022-04-12 11:11:32.949577]Total energy: 16603470.388050523
[2022-04-12 11:12:48.147136]Total energy: 16587935.768087773
[2022-04-12 11:14:03.825720]Total energy: 16583315.693715801
[2022-04-12 11:15:20.050251]Total energy: 16557239.720093165
[2022-04-12 11:16:34.496755]Total energy: 16555832.446502272
[2022-04-12 11:17:48.967181]Total energy: 16607477.666950433
[2022-04-12 11:19:06.503298]Total energy: 16585719.918081652
[2022-04-12 11:20:26.322665]Total energy: 16575344.371662997
[2022-04-12 11:22:07.597497]Total energy: 16576197.903743785
[2022-04-12 11:23:31.281457]Total energy: 16587092.070076495
[2022-04-12 11:24:45.670575]Total energy: 16579535.193931924
[2022-04-12 11:26:00.149694]Total energy: 16574956.743278563
[2022-04-12 11:27:14.035274]Total energy: 16574528.460196134
[2022-04-12 11:28:33.944434]Total energy: 16578709.514670333
[2022-04-12 11:29:47.496006]Total energy: 16588050.638383685
[2022-04-12 11:31:11.290369]Total energy: 16564280.114404742
[2022-04-12 11:32:36.480764]Total energy: 16562658.286669817
[2022-04-12 11:33:55.023145]Total energy: 16582722.132151553
[2022-04-12 11:35:09.136382]Total energy: 16591344.743627215
[2022-04-12 11:36:24.795010]Total energy: 16601860.738192013
[2022-04-12 11:37:39.490917]Total energy: 16583316.061251888
[2022-04-12 11:38:54.828765]Total energy: 16574993.089383366
[2022-04-12 11:40:08.924421]Total energy: 16573944.642819574
[2022-04-12 11:41:33.164214]Total energy: 16576008.732961982
[2022-04-12 11:42:52.016169]Total energy: 16570962.9177644
[2022-04-12 11:44:07.839594]Total energy: 16584845.15082025
[2022-04-12 11:45:23.460100]Total energy: 16576298.91979452
[2022-04-12 11:46:37.939883]Total energy: 16584854.372034183
[2022-04-12 11:47:51.745811]Total energy: 16558231.96608032
[2022-04-12 11:49:06.382260]Total energy: 16597699.297697129
[2022-04-12 11:50:38.796152]Total energy: 16601325.735165201
[2022-04-12 11:52:07.836513]Total energy: 16559678.05080803
[2022-04-12 11:53:27.008204]Total energy: 16591482.638268642
[2022-04-12 11:54:46.024622]Total energy: 16595149.648298794
[2022-04-12 11:56:00.678810]Total energy: 16578030.408617608
[2022-04-12 11:57:15.092750]Total energy: 16583492.796393547
[2022-04-12 11:58:30.165855]Total energy: 16582625.457964402
[2022-04-12 11:59:45.594698]Total energy: 16596557.492754845
[2022-04-12 12:01:09.417565]Total energy: 16584898.177419772
[2022-04-12 12:02:41.270752]Total energy: 16572140.63493838
[2022-04-12 12:03:55.805798]Total energy: 16607459.347972348
[2022-04-12 12:05:09.900884]Total energy: 16585099.964855507
[2022-04-12 12:06:28.272761]Total energy: 16575831.147073356
[2022-04-12 12:07:44.095199]Total energy: 16576554.966099393
[2022-04-12 12:08:58.646104]Total energy: 16572948.88086629
[2022-04-12 12:10:14.711340]Total energy: 16564236.483539512
[2022-04-12 12:11:30.697548]Total energy: 16563660.164189527
[2022-04-12 12:12:45.511383]Total energy: 16560431.647006618
[2022-04-12 12:14:01.025719]Total energy: 16569629.402894458
[2022-04-12 12:15:16.138566]Total energy: 16593592.86790829
[2022-04-12 12:16:30.582789]Total energy: 16591796.052914167
[2022-04-12 12:17:44.701887]Total energy: 16580725.087172778
[2022-04-12 12:19:00.291207]Total energy: 16594501.698315695
[2022-04-12 12:20:17.007778]Total energy: 16572152.41025558
[2022-04-12 12:21:37.128589]Total energy: 16559606.663127184
[2022-04-12 12:22:54.027449]Total energy: 16578001.242712991
[2022-04-12 12:24:08.288466]Total energy: 16577150.749574631
[2022-04-12 12:25:25.485348]Total energy: 16574529.717571527
[2022-04-12 12:26:38.902732]Total energy: 16571835.05946062
[2022-04-12 12:27:52.141164]Total energy: 16569467.900376085
[2022-04-12 12:29:05.048876]Total energy: 16568445.311247084
[2022-04-12 12:30:19.858218]Total energy: 16578937.834827008
[2022-04-12 12:31:44.535428]Total energy: 16588677.096581915
[2022-04-12 12:33:05.554460]Total energy: 16570460.943152558
[2022-04-12 12:34:19.512198]Total energy: 16599592.745499069
[2022-04-12 12:35:36.126456]Total energy: 16574619.77003432
[2022-04-12 12:36:51.202861]Total energy: 16592460.437359221
[2022-04-12 12:38:06.194874]Total energy: 16577289.113805274
[2022-04-12 12:39:24.536798]Total energy: 16572474.98097521
[2022-04-12 12:40:57.564459]Total energy: 16583402.630122265
[2022-04-12 12:42:16.261691]Total energy: 16565266.056959923
[2022-04-12 12:43:30.831857]Total energy: 16607495.151560526
[2022-04-12 12:44:45.205668]Total energy: 16584482.482281974
[2022-04-12 12:46:01.533471]Total energy: 16573772.62088597
[2022-04-12 12:47:15.702487]Total energy: 16565595.643465439
[2022-04-12 12:48:33.474025]Total energy: 16614269.646264492
[2022-04-12 12:49:48.931676]Total energy: 16561982.220332956
[2022-04-12 12:51:23.063968]Total energy: 16581217.40099234
[2022-04-12 12:52:42.162800]Total energy: 16584590.982658973
[2022-04-12 12:53:56.067352]Total energy: 16596293.729560766
[2022-04-12 12:55:11.857455]Total energy: 16559328.050314322
[2022-04-12 12:56:26.871761]Total energy: 16552962.377507426
[2022-04-12 12:57:43.338677]Total energy: 16581353.197393697
[2022-04-12 12:58:57.197497]Total energy: 16614387.343375145
[2022-04-12 13:00:12.302390]Total energy: 16575073.924891753
[2022-04-12 13:01:43.183142]Total energy: 16595429.296810945
[2022-04-12 13:03:09.484821]Total energy: 16574971.28818842
[2022-04-12 13:04:23.166561]Total energy: 16573321.000281397
[2022-04-12 13:05:37.521930]Total energy: 16584471.77319146
[2022-04-12 13:06:50.547976]Total energy: 16587553.322642127
[2022-04-12 13:08:07.089324]Total energy: 16557056.117217261
[2022-04-12 13:09:23.871612]Total energy: 16590349.313826442
[2022-04-12 13:11:02.303102]Total energy: 16587929.59112923
[2022-04-12 13:12:29.795190]Total energy: 16592499.815519013
[2022-04-12 13:13:48.392622]Total energy: 16570015.672889147
[2022-04-12 13:15:05.948916]Total energy: 16598509.701060627
[2022-04-12 13:16:23.957692]Total energy: 16595797.267411863
[2022-04-12 13:17:40.231955]Total energy: 16577987.31775082
[2022-04-12 13:18:57.590024]Total energy: 16585289.957782026
[2022-04-12 13:20:11.800583]Total energy: 16580093.404970013
[2022-04-12 13:21:29.016551]Total energy: 16599781.611394066
[2022-04-12 13:22:46.828756]Total energy: 16551218.052842516
[2022-04-12 13:24:01.421001]Total energy: 16562369.598729698
[2022-04-12 13:25:19.011503]Total energy: 16566753.752433961
[2022-04-12 13:26:33.197681]Total energy: 16593168.711859293
[2022-04-12 13:27:46.559906]Total energy: 16577930.42422459
[2022-04-12 13:29:00.730816]Total energy: 16578016.087649908
[2022-04-12 13:30:14.384947]Total energy: 16591269.312710037
[2022-04-12 13:31:31.391464]Total energy: 16580769.576408783
[2022-04-12 13:32:45.873896]Total energy: 16565960.440356253
[2022-04-12 13:34:01.728141]Total energy: 16583509.626258891
[2022-04-12 13:35:16.214427]Total energy: 16578849.21480372
[2022-04-12 13:39:02.629419]Total energy: 16588696.616633626
[2022-04-12 13:40:16.765562]Total energy: 16586458.53592835
[2022-04-12 13:41:43.270733]Total energy: 16577790.281434922
[2022-04-12 13:42:57.238636]Total energy: 16560806.459987348
[2022-04-12 13:44:11.846761]Total energy: 16577396.632730039
[2022-04-12 13:45:30.080956]Total energy: 16583211.381194247
[2022-04-12 13:46:44.435150]Total energy: 16569840.317755595
[2022-04-12 13:47:58.381673]Total energy: 16587604.981287226
[2022-04-12 13:49:13.316767]Total energy: 16581064.547489952
[2022-04-12 13:50:46.657441]Total energy: 16565086.93512903
[2022-04-12 13:52:15.351146]Total energy: 16571267.667374196
[2022-04-12 13:53:36.494676]Total energy: 16609744.35276557
[2022-04-12 13:54:57.295942]Total energy: 16563530.808349602
[2022-04-12 13:56:12.884098]Total energy: 16600119.891692977
[2022-04-12 13:57:26.132579]Total energy: 16590499.224291986
[2022-04-12 13:58:44.898319]Total energy: 16564091.803595176
[2022-04-12 13:59:58.644992]Total energy: 16595721.149456568
[2022-04-12 14:01:12.933866]Total energy: 16573512.59888582
[2022-04-12 14:02:30.521635]Total energy: 16598104.43216945
[2022-04-12 14:03:44.923698]Total energy: 16600888.352156619
[2022-04-12 14:05:00.075045]Total energy: 16588175.042776031
[2022-04-12 14:06:13.882673]Total energy: 16566939.293288633
[2022-04-12 14:07:54.401411]Total energy: 16590911.899386115
[2022-04-12 14:09:10.329058]Total energy: 16576701.539573332
