initial: all - diverse_all
[2022-04-09 02:53:47.097097]Total energy: 16722958.287982231
[2022-04-09 02:55:08.518528]Total energy: 16720070.955081446
[2022-04-09 02:56:27.998500]Total energy: 16739651.362519752
[2022-04-09 02:57:47.566329]Total energy: 16723888.427429356
[2022-04-09 02:59:07.654386]Total energy: 16751494.954691485
[2022-04-09 03:00:58.932563]Total energy: 16723721.52990486
[2022-04-09 03:02:29.068398]Total energy: 16734973.396382516
[2022-04-09 03:03:51.201543]Total energy: 16740791.632887412
[2022-04-09 03:05:12.537438]Total energy: 16722028.944710335
[2022-04-09 03:06:32.866489]Total energy: 16731233.341325074
[2022-04-09 03:07:54.237795]Total energy: 16709152.874313114
[2022-04-09 03:09:15.400395]Total energy: 16733084.222967792
[2022-04-09 03:10:58.748153]Total energy: 16724581.44309851
[2022-04-09 03:12:31.390557]Total energy: 16718327.578051835
[2022-04-09 03:13:52.007787]Total energy: 16708708.756080799
[2022-04-09 03:15:14.777298]Total energy: 16718824.462825084
[2022-04-09 03:16:35.052983]Total energy: 16737252.734171515
[2022-04-09 03:17:56.738825]Total energy: 16715890.254768865
[2022-04-09 03:19:18.875049]Total energy: 16733469.123727823
[2022-04-09 03:21:03.002395]Total energy: 16721315.921290016
[2022-04-09 03:22:32.643934]Total energy: 16759141.601702023
[2022-04-09 03:23:51.257381]Total energy: 16748512.557400987
[2022-04-09 03:25:12.443231]Total energy: 16725365.729946919
[2022-04-09 03:26:33.140146]Total energy: 16723660.57638199
[2022-04-09 03:27:56.658765]Total energy: 16744646.931778662
[2022-04-09 03:29:18.282225]Total energy: 16743074.330545416
[2022-04-09 03:31:05.680697]Total energy: 16717170.902956454
[2022-04-09 03:32:47.019937]Total energy: 16716995.878262894
[2022-04-09 03:34:07.528126]Total energy: 16693390.87424818
[2022-04-09 03:35:28.861267]Total energy: 16754705.924917432
[2022-04-09 03:36:49.654727]Total energy: 16742821.551052297
[2022-04-09 03:38:10.936976]Total energy: 16748678.687611409
[2022-04-09 03:39:31.360503]Total energy: 16757278.505386084
[2022-04-09 03:40:59.176833]Total energy: 16782631.26261256
[2022-04-09 03:42:33.549774]Total energy: 16756833.199164085
[2022-04-09 03:43:59.964549]Total energy: 16760244.919201592
[2022-04-09 03:45:19.522235]Total energy: 16751506.554216314
[2022-04-09 03:46:40.849264]Total energy: 16757122.538678564
[2022-04-09 03:48:08.408431]Total energy: 16742140.802905694
[2022-04-09 03:49:28.482650]Total energy: 16756560.548304392
[2022-04-09 03:50:59.854610]Total energy: 16735519.448012851
[2022-04-09 03:52:29.369778]Total energy: 16759755.331739591
[2022-04-09 03:53:48.259799]Total energy: 16755046.946663473
[2022-04-09 03:55:07.436746]Total energy: 16736195.823103124
[2022-04-09 03:56:28.544566]Total energy: 16751282.841034455
[2022-04-09 03:57:50.913863]Total energy: 16738393.09439483
[2022-04-09 03:59:11.839334]Total energy: 16745376.814604735
[2022-04-09 04:00:38.011069]Total energy: 16752014.04898236
[2022-04-09 04:02:11.833746]Total energy: 16760817.441752486
[2022-04-09 04:03:35.649450]Total energy: 16779936.69645555
[2022-04-09 04:04:53.996271]Total energy: 16769829.448169345
[2022-04-09 04:06:12.589125]Total energy: 16778007.916591354
[2022-04-09 04:07:33.636876]Total energy: 16757428.017640425
[2022-04-09 04:08:58.518595]Total energy: 16741736.37778388
[2022-04-09 04:10:48.108709]Total energy: 16744488.526547596
[2022-04-09 04:12:27.100779]Total energy: 16752508.187708475
[2022-04-09 04:13:47.706685]Total energy: 16760744.736392777
[2022-04-09 04:15:09.325519]Total energy: 16762794.314767461
[2022-04-09 04:16:30.953317]Total energy: 16744011.048513595
[2022-04-09 04:17:51.466251]Total energy: 16749949.914892118
[2022-04-09 04:19:12.631088]Total energy: 16747532.558305943
[2022-04-09 04:20:57.223615]Total energy: 16765172.331942398
[2022-04-09 04:22:35.413327]Total energy: 16780772.421029888
[2022-04-09 04:23:53.036662]Total energy: 16761469.570822764
[2022-04-09 04:25:12.215532]Total energy: 16740743.168238329
[2022-04-09 04:26:32.503799]Total energy: 16760910.93007529
[2022-04-09 04:27:52.283671]Total energy: 16773263.17473463
[2022-04-09 04:29:10.683057]Total energy: 16766663.044746269
[2022-04-09 04:30:54.535559]Total energy: 16764980.478818156
[2022-04-09 04:32:32.726431]Total energy: 16765249.968384739
[2022-04-09 04:33:51.694388]Total energy: 16754949.043330152
[2022-04-09 04:35:12.926876]Total energy: 16754281.467088465
[2022-04-09 04:36:33.562066]Total energy: 16755129.280841839
[2022-04-09 04:37:55.651729]Total energy: 16799586.406440593
[2022-04-09 04:39:22.665430]Total energy: 16764778.416113323
[2022-04-09 04:40:58.922389]Total energy: 16762466.547108373
[2022-04-09 04:42:34.188205]Total energy: 16766182.557575947
[2022-04-09 04:43:57.265973]Total energy: 16753048.340478454
[2022-04-09 04:45:20.373026]Total energy: 16749997.327809036
[2022-04-09 04:46:46.580222]Total energy: 16759173.67237171
[2022-04-09 04:48:08.402162]Total energy: 16764766.558176469
[2022-04-09 04:49:28.586180]Total energy: 16765518.506678687
[2022-04-09 04:50:57.287698]Total energy: 16765195.200257408
[2022-04-09 04:52:24.285024]Total energy: 16766051.940932931
[2022-04-09 04:53:43.908219]Total energy: 16741218.804971654
[2022-04-09 04:55:03.038427]Total energy: 16756792.673315767
[2022-04-09 04:56:23.158302]Total energy: 16745790.735812468
[2022-04-09 04:57:46.388069]Total energy: 16756597.821592348
[2022-04-09 04:59:07.816911]Total energy: 16758976.048630724
[2022-04-09 05:00:51.035308]Total energy: 16759531.312238924
[2022-04-09 05:02:17.121490]Total energy: 16776989.544497008
[2022-04-09 05:03:36.639520]Total energy: 16745346.287972338
[2022-04-09 05:04:58.660026]Total energy: 16755194.889564883
[2022-04-09 05:06:17.314561]Total energy: 16744770.525274703
[2022-04-09 05:07:37.996390]Total energy: 16761844.959012695
[2022-04-09 05:08:59.088732]Total energy: 16786544.365626134
[2022-04-09 05:10:19.177088]Total energy: 16783231.428258453
[2022-04-09 05:11:39.422920]Total energy: 16742481.073478995
[2022-04-09 05:12:58.514399]Total energy: 16740291.835401308
[2022-04-09 05:14:16.911148]Total energy: 16739546.088366838
[2022-04-09 05:15:35.837974]Total energy: 16752375.85608121
[2022-04-09 05:17:03.155106]Total energy: 16773216.666408943
[2022-04-09 05:21:13.352364]Total energy: 16752266.543583853
[2022-04-09 05:23:20.041470]Total energy: 16771693.949135337
[2022-04-09 05:24:40.556370]Total energy: 16746293.860699002
[2022-04-09 05:25:59.529586]Total energy: 16756448.2656251
[2022-04-09 05:27:21.010775]Total energy: 16768358.859131286
[2022-04-09 05:28:41.350051]Total energy: 16749196.041289108
[2022-04-09 05:30:01.281698]Total energy: 16760500.304149648
[2022-04-09 05:31:31.654157]Total energy: 16762351.291910542
[2022-04-09 05:33:00.458755]Total energy: 16747267.847380063
[2022-04-09 05:34:21.376023]Total energy: 16749912.972690452
[2022-04-09 05:35:42.190883]Total energy: 16741744.282640733
[2022-04-09 05:37:01.903354]Total energy: 16762261.587800842
[2022-04-09 05:38:28.735748]Total energy: 16765041.377105623
[2022-04-09 05:39:48.350432]Total energy: 16743620.848720506
[2022-04-09 05:41:16.859315]Total energy: 16759230.468553446
[2022-04-09 05:42:41.397152]Total energy: 16768869.45932594
[2022-04-09 05:44:00.537898]Total energy: 16757848.576883644
[2022-04-09 05:45:20.750456]Total energy: 16753532.809176626
[2022-04-09 05:46:40.071143]Total energy: 16756786.542140527
[2022-04-09 05:48:01.921639]Total energy: 16761445.866358943
[2022-04-09 05:49:21.955040]Total energy: 16759235.416429428
[2022-04-09 05:51:04.763858]Total energy: 16757149.93509538
[2022-04-09 05:52:42.528680]Total energy: 16749371.632534105
[2022-04-09 05:54:02.814121]Total energy: 16737799.655388245
[2022-04-09 05:55:23.326928]Total energy: 16739652.558904747
[2022-04-09 05:56:43.264067]Total energy: 16729230.362103118
[2022-04-09 05:58:02.512292]Total energy: 16737073.736855017
[2022-04-09 05:59:21.949920]Total energy: 16731846.195227193
[2022-04-09 06:01:01.258220]Total energy: 16740567.729454866
[2022-04-09 06:02:37.989532]Total energy: 16739221.156347165
[2022-04-09 06:04:06.082597]Total energy: 16731389.993328251
[2022-04-09 06:05:25.687730]Total energy: 16722894.180931045
[2022-04-09 06:06:47.715066]Total energy: 16727707.046718564
[2022-04-09 06:08:11.164541]Total energy: 16728059.256391985
[2022-04-09 06:09:34.126007]Total energy: 16759379.276011875
[2022-04-09 06:11:05.903380]Total energy: 16733620.940897355
[2022-04-09 06:12:37.686344]Total energy: 16753368.08540032
[2022-04-09 06:14:05.595684]Total energy: 16727036.43958665
[2022-04-09 06:15:27.124053]Total energy: 16733861.58780479
[2022-04-09 06:16:47.783956]Total energy: 16721023.378956411
[2022-04-09 06:18:08.484162]Total energy: 16743479.35524174
[2022-04-09 06:19:31.632432]Total energy: 16749544.368038842
[2022-04-09 06:21:13.311900]Total energy: 16754031.845458461
[2022-04-09 06:22:51.327833]Total energy: 16736598.053012567
[2022-04-09 06:24:13.082017]Total energy: 16759547.902524652
[2022-04-09 06:25:38.310349]Total energy: 16751750.309493281
[2022-04-09 06:27:03.521700]Total energy: 16767090.058130154
[2022-04-09 06:28:27.141858]Total energy: 16769395.670464335
[2022-04-09 06:29:46.862529]Total energy: 16737908.595352322
[2022-04-09 06:31:26.723643]Total energy: 16740636.977347752
[2022-04-09 06:33:05.296115]Total energy: 16725685.012442248
[2022-04-09 06:34:31.279998]Total energy: 16737280.195056193
[2022-04-09 06:35:54.420523]Total energy: 16740924.958209103
[2022-04-09 06:37:16.091119]Total energy: 16749347.467986422
[2022-04-09 06:38:36.779793]Total energy: 16718187.036184348
[2022-04-09 06:39:58.171671]Total energy: 16740142.245018004
[2022-04-09 06:41:31.629952]Total energy: 16734604.470715826
[2022-04-09 06:43:05.912407]Total energy: 16740548.97081544
[2022-04-09 06:44:26.744292]Total energy: 16740813.99384919
[2022-04-09 06:45:48.219104]Total energy: 16735600.888245672
[2022-04-09 06:47:16.361910]Total energy: 16749647.203677697
[2022-04-09 06:48:46.567117]Total energy: 16733232.4217588
[2022-04-09 06:50:18.500675]Total energy: 16731128.11328439
[2022-04-09 06:52:15.163679]Total energy: 16750736.872563135
[2022-04-09 06:53:36.270485]Total energy: 16739826.312384851
[2022-04-09 06:54:59.851328]Total energy: 16754218.927262407
[2022-04-09 06:56:22.051435]Total energy: 16739463.562470147
[2022-04-09 06:57:44.551175]Total energy: 16728462.160260467
[2022-04-09 06:59:06.668713]Total energy: 16749967.029226644
[2022-04-09 07:00:45.249109]Total energy: 16735487.843481572
[2022-04-09 07:02:23.069846]Total energy: 16730028.772080448
[2022-04-09 07:03:45.009222]Total energy: 16737951.633989528
[2022-04-09 07:05:06.059138]Total energy: 16734864.005440148
[2022-04-09 07:06:27.494468]Total energy: 16734019.577922598
[2022-04-09 07:07:49.064041]Total energy: 16732511.171730166
[2022-04-09 07:09:12.218414]Total energy: 16735376.332274197
[2022-04-09 07:10:52.377784]Total energy: 16719865.992197508
[2022-04-09 07:12:32.901336]Total energy: 16744403.226814356
[2022-04-09 07:14:02.363953]Total energy: 16749092.476312747
[2022-04-09 07:15:26.386730]Total energy: 16737531.976372862
[2022-04-09 07:16:49.800260]Total energy: 16734005.330225382
[2022-04-09 07:18:11.820094]Total energy: 16741966.071125265
[2022-04-09 07:19:36.757288]Total energy: 16732540.971077656
[2022-04-09 07:21:19.203278]Total energy: 16735480.635518966
[2022-04-09 07:23:02.270700]Total energy: 16730819.464705395
[2022-04-09 07:24:39.433046]Total energy: 16733054.22423806
[2022-04-09 07:26:06.424032]Total energy: 16731697.174971558
[2022-04-09 07:29:35.766247]Total energy: 16737583.32050431
[2022-04-09 07:33:06.673805]Total energy: 16740685.054877607
[2022-04-09 07:34:29.269669]Total energy: 16744213.248761337
[2022-04-09 07:35:53.281734]Total energy: 16744733.540192496
[2022-04-09 07:37:13.366694]Total energy: 16738178.808475835
[2022-04-09 07:38:31.589956]Total energy: 16738107.074000455
[2022-04-09 07:39:53.692808]Total energy: 16732263.59457274
[2022-04-09 07:41:19.571814]Total energy: 16760978.295301152
[2022-04-09 07:42:54.673373]Total energy: 16746464.101983517
[2022-04-09 07:44:22.354228]Total energy: 16737549.998323094
[2022-04-09 07:45:45.531874]Total energy: 16736839.96835966
[2022-04-09 07:47:06.912414]Total energy: 16752057.374559844
[2022-04-09 07:48:25.998732]Total energy: 16749481.351113616
[2022-04-09 07:49:48.761263]Total energy: 16730759.012565415
[2022-04-09 07:51:27.941465]Total energy: 16744131.615463803
[2022-04-09 07:52:59.118914]Total energy: 16746329.282211097
[2022-04-09 07:54:22.636966]Total energy: 16732089.200236632
[2022-04-09 07:55:44.738112]Total energy: 16733509.024359228
[2022-04-09 07:57:09.046529]Total energy: 16733472.478488347
[2022-04-09 07:58:31.695248]Total energy: 16742135.162400309
[2022-04-09 07:59:53.663261]Total energy: 16744085.235788744
[2022-04-09 08:01:24.681171]Total energy: 16730004.481924688
[2022-04-09 08:02:54.676304]Total energy: 16737130.703384148
[2022-04-09 08:04:28.601070]Total energy: 16754795.812990092
[2022-04-09 08:05:54.915222]Total energy: 16727027.104892418
[2022-04-09 08:07:23.861130]Total energy: 16741601.349411663
[2022-04-09 08:08:50.002362]Total energy: 16746580.735997006
[2022-04-09 08:10:15.981071]Total energy: 16737601.238148542
[2022-04-09 08:11:49.473810]Total energy: 16741244.875730433
[2022-04-09 08:13:30.180310]Total energy: 16755536.588553915
[2022-04-09 08:14:57.245418]Total energy: 16746408.021439353
[2022-04-09 08:16:24.738238]Total energy: 16759334.625184026
[2022-04-09 08:17:49.799330]Total energy: 16727869.23441671
[2022-04-09 08:19:15.864304]Total energy: 16737400.83567256
[2022-04-09 08:21:03.109362]Total energy: 16746036.558577163
[2022-04-09 08:22:51.639981]Total energy: 16725911.974207586
[2022-04-09 08:24:26.435118]Total energy: 16744837.11837641
[2022-04-09 08:25:53.325688]Total energy: 16741477.173578313
[2022-04-09 08:27:19.187548]Total energy: 16722789.22758714
[2022-04-09 08:28:41.328635]Total energy: 16733508.218519181
[2022-04-09 08:30:04.399350]Total energy: 16736843.082344547
[2022-04-09 08:31:35.145473]Total energy: 16729400.068445146
[2022-04-09 08:33:03.782386]Total energy: 16717043.408517307
[2022-04-09 08:34:24.007001]Total energy: 16730398.591146003
[2022-04-09 08:35:43.180240]Total energy: 16738520.261192415
[2022-04-09 08:37:03.237610]Total energy: 16728210.714369697
[2022-04-09 08:38:23.728666]Total energy: 16740284.561607882
[2022-04-09 08:39:46.574860]Total energy: 16732852.874792816
[2022-04-09 08:41:24.471592]Total energy: 16727335.673462855
[2022-04-09 08:42:50.669139]Total energy: 16725016.163146313
[2022-04-09 08:44:13.009602]Total energy: 16743908.660090148
[2022-04-09 08:45:36.524993]Total energy: 16731478.625368033
[2022-04-09 08:46:58.862513]Total energy: 16746314.306505373
[2022-04-09 08:48:21.586861]Total energy: 16729571.070199726
[2022-04-09 08:49:43.623352]Total energy: 16738200.033239543
[2022-04-09 08:51:25.005649]Total energy: 16732312.82435566
[2022-04-09 08:52:56.300932]Total energy: 16754298.814318893
[2022-04-09 08:54:18.554660]Total energy: 16735310.148537623
[2022-04-09 08:55:39.133102]Total energy: 16724951.515591353
[2022-04-09 08:56:59.648146]Total energy: 16734308.423762256
[2022-04-09 08:58:21.608696]Total energy: 16740756.283535453
[2022-04-09 08:59:42.674717]Total energy: 16737445.262108969
[2022-04-09 09:01:21.493343]Total energy: 16734307.618909191
[2022-04-09 09:03:00.423361]Total energy: 16721123.882230362
[2022-04-09 09:04:29.976550]Total energy: 16733905.788918199
[2022-04-09 09:05:58.081644]Total energy: 16736197.924457144
[2022-04-09 09:07:19.961611]Total energy: 16727217.733392041
[2022-04-09 09:08:40.905624]Total energy: 16738151.400236852
[2022-04-09 09:10:01.641182]Total energy: 16733772.715990618
[2022-04-09 09:11:53.385810]Total energy: 16740544.335688686
[2022-04-09 09:13:32.389769]Total energy: 16731310.279402956
[2022-04-09 09:15:06.294518]Total energy: 16731063.979708327
[2022-04-09 09:16:31.484648]Total energy: 16721706.958423084
[2022-04-09 09:17:53.315109]Total energy: 16739169.225796875
[2022-04-09 09:19:12.735426]Total energy: 16717225.22422709
[2022-04-09 09:20:32.454522]Total energy: 16734126.16775803
[2022-04-09 09:21:52.619236]Total energy: 16730205.675192744
[2022-04-09 09:23:13.140865]Total energy: 16737581.736077493
[2022-04-09 09:24:34.129360]Total energy: 16718532.654417694
[2022-04-09 09:25:55.971916]Total energy: 16740654.025307275
[2022-04-09 09:27:16.950258]Total energy: 16715676.555941686
[2022-04-09 09:28:39.122506]Total energy: 16737127.235100757
[2022-04-09 09:29:58.153337]Total energy: 16736255.553834772
[2022-04-09 09:31:48.752373]Total energy: 16723778.010069672
[2022-04-09 09:33:44.016232]Total energy: 16732907.979187312
[2022-04-09 09:35:20.693843]Total energy: 16730768.457905397
[2022-04-09 09:36:48.490177]Total energy: 16740402.464299936
[2022-04-09 09:38:09.041335]Total energy: 16711204.946564758
[2022-04-09 09:39:28.117593]Total energy: 16722000.424825253
[2022-04-09 09:41:03.588628]Total energy: 16728677.77517706
[2022-04-09 09:42:41.590429]Total energy: 16737654.571734566
[2022-04-09 09:44:07.351247]Total energy: 16721856.805285636
[2022-04-09 09:45:41.674471]Total energy: 16726499.489886394
[2022-04-09 09:47:10.666915]Total energy: 16750031.243124433
[2022-04-09 09:48:30.863521]Total energy: 16719816.621701125
[2022-04-09 09:49:51.653670]Total energy: 16726039.213071227
[2022-04-09 09:51:27.343175]Total energy: 16731199.89320593
[2022-04-09 09:53:17.132171]Total energy: 16745670.524387002
[2022-04-09 09:54:47.977745]Total energy: 16722834.293198641
[2022-04-09 09:56:12.612894]Total energy: 16709618.201528432
[2022-04-09 09:57:34.450568]Total energy: 16740721.538389603
