initial: all - diverse_no_blind_all
[2022-04-12 13:25:10.378133]Total energy: 16599857.160932627
[2022-04-12 13:26:25.415228]Total energy: 16603167.593579844
[2022-04-12 13:27:43.269111]Total energy: 16610771.475061435
[2022-04-12 13:29:03.475778]Total energy: 16612402.307227464
[2022-04-12 13:30:22.444066]Total energy: 16599214.326988624
[2022-04-12 13:31:56.932296]Total energy: 16615843.263601264
[2022-04-12 13:33:19.353295]Total energy: 16629887.329608452
[2022-04-12 13:34:39.169053]Total energy: 16605181.93254333
[2022-04-12 13:35:57.839402]Total energy: 16608618.767695444
[2022-04-12 13:39:43.712679]Total energy: 16618143.980191471
[2022-04-12 13:41:09.452726]Total energy: 16623784.7791992
[2022-04-12 13:42:33.860559]Total energy: 16610683.536164777
[2022-04-12 13:43:55.737214]Total energy: 16635250.420368077
[2022-04-12 13:45:17.200704]Total energy: 16602824.409325564
[2022-04-12 13:46:38.174427]Total energy: 16629835.750715777
[2022-04-12 13:48:00.364791]Total energy: 16605100.981909038
[2022-04-12 13:49:19.884548]Total energy: 16617408.934518127
[2022-04-12 13:50:55.829458]Total energy: 16632898.428149264
[2022-04-12 13:52:42.486650]Total energy: 16631234.402596032
[2022-04-12 13:54:03.181769]Total energy: 16614390.749772193
[2022-04-12 13:55:31.028687]Total energy: 16598518.371282967
[2022-04-12 13:56:51.239600]Total energy: 16616835.508572744
[2022-04-12 13:58:12.144671]Total energy: 16593022.96593251
[2022-04-12 13:59:33.208332]Total energy: 16612612.23802816
[2022-04-12 14:00:57.964436]Total energy: 16605885.551430061
[2022-04-12 14:02:17.424345]Total energy: 16585044.795415293
[2022-04-12 14:03:33.139282]Total energy: 16579120.616245814
[2022-04-12 14:04:52.419065]Total energy: 16606052.262318047
[2022-04-12 14:06:10.981452]Total energy: 16632966.47872854
[2022-04-12 14:07:55.196675]Total energy: 16606830.061168905
[2022-04-12 14:09:16.096632]Total energy: 16610679.442416532
[2022-04-12 14:10:53.021050]Total energy: 16607420.904888256
[2022-04-12 14:12:22.631805]Total energy: 16614752.257655831
[2022-04-12 14:13:43.739688]Total energy: 16596718.863463178
[2022-04-12 14:15:06.527475]Total energy: 16619399.477446642
[2022-04-12 14:16:25.992615]Total energy: 16631069.321094014
[2022-04-12 14:17:45.800177]Total energy: 16603390.336061696
[2022-04-12 14:19:07.202211]Total energy: 16597752.258023009
[2022-04-12 14:20:37.407162]Total energy: 16613071.210342385
[2022-04-12 14:22:16.506365]Total energy: 16596541.293227047
[2022-04-12 14:23:42.640652]Total energy: 16609711.997498391
[2022-04-12 14:25:02.879578]Total energy: 16576771.097382706
[2022-04-12 14:26:22.648019]Total energy: 16615883.559377735
[2022-04-12 14:27:42.565932]Total energy: 16606761.189692633
[2022-04-12 14:29:02.164727]Total energy: 16607240.36587036
[2022-04-12 14:30:21.506250]Total energy: 16622891.973798977
[2022-04-12 14:31:55.140710]Total energy: 16593396.411839807
[2022-04-12 14:33:14.338131]Total energy: 16624919.09722718
[2022-04-12 14:34:30.818320]Total energy: 16583773.28282054
[2022-04-12 14:35:49.644372]Total energy: 16603231.124805968
[2022-04-12 14:37:10.734389]Total energy: 16619646.200105807
[2022-04-12 14:38:27.353766]Total energy: 16628842.099269167
[2022-04-12 14:39:48.293906]Total energy: 16605045.383094164
[2022-04-12 14:41:16.663955]Total energy: 16628863.47924936
[2022-04-12 14:42:41.287111]Total energy: 16596191.626636377
[2022-04-12 14:44:00.350857]Total energy: 16600019.578977907
[2022-04-12 14:45:19.151634]Total energy: 16612444.001490198
[2022-04-12 14:46:38.647567]Total energy: 16602733.784962576
[2022-04-12 14:47:56.284518]Total energy: 16596950.210667517
[2022-04-12 14:49:11.472053]Total energy: 16597307.482391942
[2022-04-12 14:50:50.750749]Total energy: 16628098.056103066
[2022-04-12 14:52:14.485238]Total energy: 16592180.77806803
[2022-04-12 14:53:33.204270]Total energy: 16604013.690749615
[2022-04-12 14:54:58.139931]Total energy: 16612551.813122513
[2022-04-12 14:56:17.026712]Total energy: 16619708.889693182
[2022-04-12 14:57:33.657860]Total energy: 16628919.108950427
[2022-04-12 14:58:51.221210]Total energy: 16584796.83043586
[2022-04-12 15:00:07.693376]Total energy: 16584260.58237314
[2022-04-12 15:01:34.130261]Total energy: 16596172.597768893
[2022-04-12 15:02:54.211381]Total energy: 16594461.96408013
[2022-04-12 15:04:09.562062]Total energy: 16611984.970962476
[2022-04-12 15:05:31.043059]Total energy: 16589204.66659306
[2022-04-12 15:06:50.374889]Total energy: 16621310.587735297
[2022-04-12 15:08:09.366665]Total energy: 16623536.311446248
[2022-04-12 15:09:22.469734]Total energy: 16602207.28984437
[2022-04-12 15:10:56.065380]Total energy: 16608917.173658289
[2022-04-12 15:12:19.715894]Total energy: 16622770.447910395
[2022-04-12 15:13:36.380554]Total energy: 16614482.799555939
[2022-04-12 15:14:54.422915]Total energy: 16603565.113264102
[2022-04-12 15:16:13.571784]Total energy: 16647083.992772182
[2022-04-12 15:17:31.442482]Total energy: 16625548.996438185
[2022-04-12 15:18:48.779870]Total energy: 16621780.547268083
[2022-04-12 15:20:06.295888]Total energy: 16634625.048574341
[2022-04-12 15:21:39.187330]Total energy: 16610934.90986643
[2022-04-12 15:23:06.259172]Total energy: 16610817.671456244
[2022-04-12 15:24:28.073626]Total energy: 16611906.058342725
[2022-04-12 15:25:48.755504]Total energy: 16589816.103635037
[2022-04-12 15:27:08.491740]Total energy: 16600941.971424792
[2022-04-12 15:28:28.285802]Total energy: 16615589.508923877
[2022-04-12 15:29:53.762434]Total energy: 16608093.201679427
[2022-04-12 15:31:19.076907]Total energy: 16581929.810287597
[2022-04-12 15:32:43.096931]Total energy: 16620163.505685244
[2022-04-12 15:34:04.220474]Total energy: 16644173.649123915
[2022-04-12 15:35:23.756709]Total energy: 16611830.107390562
[2022-04-12 15:36:44.522396]Total energy: 16601670.100147191
[2022-04-12 15:38:08.691680]Total energy: 16590495.870868929
[2022-04-12 15:39:30.013393]Total energy: 16585729.002106702
[2022-04-12 15:40:50.612799]Total energy: 16598915.14477423
[2022-04-12 15:42:11.357051]Total energy: 16591088.921174213
[2022-04-12 15:43:28.238613]Total energy: 16599433.763940513
[2022-04-12 15:44:48.245673]Total energy: 16619984.971227169
[2022-04-12 15:46:06.410775]Total energy: 16624109.909281803
[2022-04-12 15:47:24.643296]Total energy: 16610239.092120346
[2022-04-12 15:48:46.616138]Total energy: 16623995.984037992
[2022-04-12 15:50:05.268774]Total energy: 16595462.46537633
[2022-04-12 15:51:26.535014]Total energy: 16626726.202252721
[2022-04-12 15:52:42.205132]Total energy: 16620053.265007338
[2022-04-12 15:54:09.298987]Total energy: 16598881.243951483
[2022-04-12 15:55:36.133518]Total energy: 16601494.639261339
[2022-04-12 15:57:01.096870]Total energy: 16602635.544149267
[2022-04-12 15:58:23.039466]Total energy: 16580245.583102277
[2022-04-12 15:59:42.140872]Total energy: 16599173.645800143
[2022-04-12 16:01:06.367159]Total energy: 16595286.496074725
[2022-04-12 16:02:43.570253]Total energy: 16604650.71839647
[2022-04-12 16:04:18.753629]Total energy: 16606953.372665701
[2022-04-12 16:05:38.110907]Total energy: 16614509.66564456
[2022-04-12 16:06:55.993745]Total energy: 16606062.217694806
[2022-04-12 16:08:15.325757]Total energy: 16622058.82368475
[2022-04-12 16:09:37.687071]Total energy: 16628733.764843801
[2022-04-12 16:11:07.695621]Total energy: 16601356.440403104
[2022-04-12 16:12:37.753328]Total energy: 16605376.515738497
[2022-04-12 16:14:04.228067]Total energy: 16598578.94403791
[2022-04-12 16:15:19.204164]Total energy: 16609163.606079739
[2022-04-12 16:16:34.693092]Total energy: 16582862.124893634
[2022-04-12 16:17:52.662272]Total energy: 16589451.683421027
[2022-04-12 16:19:06.021131]Total energy: 16626335.462262396
[2022-04-12 16:20:24.345360]Total energy: 16605114.120957958
[2022-04-12 16:21:59.351261]Total energy: 16578246.859600367
[2022-04-12 16:23:24.308564]Total energy: 16595388.454286138
[2022-04-12 16:24:43.921011]Total energy: 16587862.073254747
[2022-04-12 16:26:02.191196]Total energy: 16614063.914266964
[2022-04-12 16:27:23.975080]Total energy: 16607213.86270043
[2022-04-12 16:28:40.009228]Total energy: 16616059.93939512
[2022-04-12 16:29:58.183319]Total energy: 16607414.252940973
[2022-04-12 16:31:25.248641]Total energy: 16587801.064880097
[2022-04-12 16:32:59.121967]Total energy: 16598478.669270827
[2022-04-12 16:34:13.852989]Total energy: 16603342.309877308
[2022-04-12 16:35:29.555250]Total energy: 16625027.931366874
[2022-04-12 16:36:49.136010]Total energy: 16601142.679959489
[2022-04-12 16:38:07.145234]Total energy: 16604860.450739618
[2022-04-12 16:39:23.282962]Total energy: 16601163.16886047
[2022-04-12 16:41:06.430542]Total energy: 16606701.024204789
[2022-04-12 16:42:59.983111]Total energy: 16601512.07615171
[2022-04-12 16:44:22.231860]Total energy: 16603471.349766774
[2022-04-12 16:45:41.535260]Total energy: 16602413.983821059
[2022-04-12 16:46:59.885877]Total energy: 16608986.21688219
[2022-04-12 16:48:18.226198]Total energy: 16615888.557289787
[2022-04-12 16:49:39.590439]Total energy: 16628331.211933779
[2022-04-12 16:51:05.860228]Total energy: 16616146.912073402
[2022-04-12 16:52:30.855309]Total energy: 16605519.921569211
[2022-04-12 16:53:48.547390]Total energy: 16625682.181432892
[2022-04-12 16:55:05.780486]Total energy: 16625734.235015254
[2022-04-12 16:56:22.936246]Total energy: 16619433.593833027
[2022-04-12 16:57:41.304952]Total energy: 16595560.060710512
[2022-04-12 16:58:56.555921]Total energy: 16618377.472337916
[2022-04-12 17:00:13.596153]Total energy: 16609976.564977946
[2022-04-12 17:01:40.400192]Total energy: 16570262.930439672
[2022-04-12 17:03:05.697115]Total energy: 16602500.989255836
[2022-04-12 17:04:31.115719]Total energy: 16601705.504468035
[2022-04-12 17:05:50.291350]Total energy: 16604381.66397195
[2022-04-12 17:07:09.128599]Total energy: 16585131.625258604
[2022-04-12 17:08:25.442006]Total energy: 16608559.374569694
[2022-04-12 17:09:42.573520]Total energy: 16612382.295730364
[2022-04-12 17:11:55.714303]Total energy: 16626092.890457032
[2022-04-12 17:13:22.182503]Total energy: 16617830.079495689
[2022-04-12 17:14:43.129232]Total energy: 16595063.14299163
[2022-04-12 17:16:02.741950]Total energy: 16616187.862751912
[2022-04-12 17:17:23.630916]Total energy: 16621495.826489262
[2022-04-12 17:18:40.778344]Total energy: 16636346.437398173
[2022-04-12 17:20:01.873058]Total energy: 16615748.691511746
[2022-04-12 17:21:39.796985]Total energy: 16611846.525849564
[2022-04-12 17:23:00.429417]Total energy: 16603091.527519297
[2022-04-12 17:24:19.493041]Total energy: 16609368.975844044
[2022-04-12 17:25:36.958249]Total energy: 16636885.680392936
[2022-04-12 17:26:54.873116]Total energy: 16618275.810764499
[2022-04-12 17:28:14.026968]Total energy: 16613473.955625176
[2022-04-12 17:29:34.049417]Total energy: 16613677.550303467
[2022-04-12 17:31:08.179845]Total energy: 16609588.811535567
[2022-04-12 17:32:40.162572]Total energy: 16589482.287769811
[2022-04-12 17:33:59.930133]Total energy: 16590586.149632428
[2022-04-12 17:35:20.959595]Total energy: 16621599.342118816
[2022-04-12 17:36:39.998130]Total energy: 16600225.204640843
[2022-04-12 17:38:03.432221]Total energy: 16600728.56759197
[2022-04-12 17:39:23.832992]Total energy: 16592260.164583178
[2022-04-12 17:40:47.514979]Total energy: 16595854.118300028
[2022-04-12 17:42:13.085148]Total energy: 16621743.900119828
[2022-04-12 17:43:35.293678]Total energy: 16595810.479772342
[2022-04-12 17:44:57.543662]Total energy: 16615943.458540205
[2022-04-12 17:46:15.914595]Total energy: 16624320.78881444
[2022-04-12 17:47:34.673350]Total energy: 16628572.431598695
[2022-04-12 17:48:53.059954]Total energy: 16599564.341511024
[2022-04-12 17:50:13.553220]Total energy: 16609397.43755071
[2022-04-12 17:51:38.860696]Total energy: 16611151.099163879
[2022-04-12 17:53:05.039802]Total energy: 16616739.770266531
[2022-04-12 17:54:26.071368]Total energy: 16585697.831631463
[2022-04-12 17:55:46.729997]Total energy: 16585050.358027928
[2022-04-12 17:57:03.836249]Total energy: 16613194.15272577
[2022-04-12 17:58:18.245320]Total energy: 16585358.102899844
[2022-04-12 17:59:37.804684]Total energy: 16617811.40268221
[2022-04-12 18:01:09.066528]Total energy: 16596231.501976775
[2022-04-12 18:02:32.854928]Total energy: 16636590.694427306
[2022-04-12 18:03:52.478163]Total energy: 16596958.277551087
[2022-04-12 18:05:07.474666]Total energy: 16600012.404024653
[2022-04-12 18:06:26.176873]Total energy: 16591348.046608686
[2022-04-12 18:07:40.962550]Total energy: 16634101.936493168
[2022-04-12 18:08:58.250190]Total energy: 16625753.679592514
[2022-04-12 18:10:18.452403]Total energy: 16629331.962946886
[2022-04-12 18:11:42.209975]Total energy: 16614394.51848665
[2022-04-12 18:13:09.540244]Total energy: 16627377.879910184
[2022-04-12 18:14:27.681882]Total energy: 16585463.482799191
[2022-04-12 18:15:45.979575]Total energy: 16625363.043361047
[2022-04-12 18:17:06.244438]Total energy: 16589410.373011349
[2022-04-12 18:18:28.192508]Total energy: 16602509.96969199
[2022-04-12 18:19:51.425932]Total energy: 16610254.512316993
[2022-04-12 18:21:15.473601]Total energy: 16606127.136896353
[2022-04-12 18:22:40.616119]Total energy: 16607937.328205071
[2022-04-12 18:24:01.486151]Total energy: 16621477.47684763
[2022-04-12 18:25:20.462044]Total energy: 16596766.075307855
[2022-04-12 18:26:34.013540]Total energy: 16601032.569178957
[2022-04-12 18:27:51.114198]Total energy: 16604913.436911266
[2022-04-12 18:29:07.686548]Total energy: 16614308.462411959
[2022-04-12 18:30:22.515053]Total energy: 16594284.605554432
[2022-04-12 18:31:59.095938]Total energy: 16613434.979896167
[2022-04-12 18:33:18.261293]Total energy: 16619386.180431766
[2022-04-12 18:34:35.635996]Total energy: 16623462.98933223
[2022-04-12 18:35:53.527661]Total energy: 16582420.719445577
[2022-04-12 18:37:11.347175]Total energy: 16599440.268802226
[2022-04-12 18:38:29.606244]Total energy: 16602067.38544095
[2022-04-12 18:39:49.991752]Total energy: 16601020.2789272
[2022-04-12 18:41:14.793683]Total energy: 16606821.875855634
[2022-04-12 18:42:36.850589]Total energy: 16601138.404608341
[2022-04-12 18:43:57.048960]Total energy: 16589362.615375524
[2022-04-12 18:45:15.705268]Total energy: 16593164.846875606
[2022-04-12 18:46:37.792715]Total energy: 16638331.939049367
[2022-04-12 18:47:56.906129]Total energy: 16625879.342172906
[2022-04-12 18:49:16.010889]Total energy: 16610548.456105215
[2022-04-12 18:51:06.351444]Total energy: 16600240.896080337
[2022-04-12 18:52:49.627130]Total energy: 16585787.541250464
[2022-04-12 18:54:11.088956]Total energy: 16610189.575064471
[2022-04-12 18:55:29.316280]Total energy: 16615247.921629604
[2022-04-12 18:56:48.537567]Total energy: 16602280.210914599
[2022-04-12 18:58:08.001252]Total energy: 16633916.095071226
[2022-04-12 18:59:27.520379]Total energy: 16610874.892294781
[2022-04-12 19:00:51.453161]Total energy: 16584795.465379449
[2022-04-12 19:02:23.106485]Total energy: 16594455.95192801
[2022-04-12 19:03:49.100858]Total energy: 16616107.10012628
[2022-04-12 19:05:09.452319]Total energy: 16610880.259241475
[2022-04-12 19:06:31.650133]Total energy: 16623977.121159913
[2022-04-12 19:07:52.677826]Total energy: 16592160.746013597
[2022-04-12 19:09:11.275200]Total energy: 16599690.48648782
[2022-04-12 19:10:37.000266]Total energy: 16622472.199086985
[2022-04-12 19:12:23.490782]Total energy: 16609074.055677999
[2022-04-12 19:13:47.683104]Total energy: 16590883.553747669
[2022-04-12 19:15:06.410295]Total energy: 16621885.95892845
[2022-04-12 19:16:26.468512]Total energy: 16613414.446859812
[2022-04-12 19:17:42.343158]Total energy: 16603297.147117473
[2022-04-12 19:19:03.219895]Total energy: 16585816.205557251
[2022-04-12 19:20:23.422323]Total energy: 16607086.540525613
[2022-04-12 19:21:56.613771]Total energy: 16608600.051963277
[2022-04-12 19:23:25.155608]Total energy: 16600119.905717371
[2022-04-12 19:24:44.661122]Total energy: 16610880.310817303
[2022-04-12 19:26:04.814014]Total energy: 16649540.956780102
[2022-04-12 19:27:23.431145]Total energy: 16613151.631189005
[2022-04-12 19:28:41.061649]Total energy: 16601596.083946686
[2022-04-12 19:29:57.114133]Total energy: 16603361.4123207
[2022-04-12 19:31:13.364409]Total energy: 16596030.264747627
[2022-04-12 19:32:36.919619]Total energy: 16596274.640512962
[2022-04-12 19:33:56.780798]Total energy: 16586352.39597804
[2022-04-12 19:35:15.162185]Total energy: 16584401.254190236
[2022-04-12 19:36:33.591002]Total energy: 16612053.34483105
[2022-04-12 19:37:53.389434]Total energy: 16614662.135739112
[2022-04-12 19:39:15.571610]Total energy: 16621342.764023954
[2022-04-12 19:40:57.318451]Total energy: 16617633.392062172
[2022-04-12 19:42:45.219171]Total energy: 16610068.651547635
[2022-04-12 19:44:10.924664]Total energy: 16583979.419079069
[2022-04-12 19:45:30.228061]Total energy: 16616570.882614605
[2022-04-12 19:46:48.446020]Total energy: 16576784.793483848
[2022-04-12 19:48:10.730278]Total energy: 16591051.141915455
[2022-04-12 19:49:30.873054]Total energy: 16602130.010732828
[2022-04-12 19:51:15.415286]Total energy: 16608092.093523802
[2022-04-12 19:52:32.999444]Total energy: 16610894.759429134
[2022-04-12 19:53:53.365685]Total energy: 16599248.225290507
[2022-04-12 19:55:11.547576]Total energy: 16609875.397646083
[2022-04-12 19:56:25.192014]Total energy: 16602791.691322045
[2022-04-12 19:57:42.516061]Total energy: 16618085.619689465
[2022-04-12 19:59:06.935949]Total energy: 16610145.717554726
[2022-04-12 20:00:26.512385]Total energy: 16592566.512609636
[2022-04-12 20:02:01.252825]Total energy: 16599335.562845148
[2022-04-12 20:03:18.195804]Total energy: 16617430.10075299
